C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/02/17,06:00:02,0000000411320574,DEMAND,0000000411320573
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/02/17 05:30:00",NSW1,5.871,0.6,SATELLITE,"2024/02/17 05:50:23"
D,ROOFTOP,ACTUAL,2,"2024/02/17 05:30:00",QLD1,5.918,0.6,SATELLITE,"2024/02/17 05:50:23"
D,ROOFTOP,ACTUAL,2,"2024/02/17 05:30:00",QLDC,0,0.6,SATELLITE,"2024/02/17 05:50:23"
D,ROOFTOP,ACTUAL,2,"2024/02/17 05:30:00",QLDN,0,0.6,SATELLITE,"2024/02/17 05:50:23"
D,ROOFTOP,ACTUAL,2,"2024/02/17 05:30:00",QLDS,5.918,0.6,SATELLITE,"2024/02/17 05:50:23"
D,ROOFTOP,ACTUAL,2,"2024/02/17 05:30:00",SA1,0,0.6,SATELLITE,"2024/02/17 05:50:23"
D,ROOFTOP,ACTUAL,2,"2024/02/17 05:30:00",TAS1,0.113,0.6,SATELLITE,"2024/02/17 05:50:23"
D,ROOFTOP,ACTUAL,2,"2024/02/17 05:30:00",TASN,0,0.6,SATELLITE,"2024/02/17 05:50:23"
D,ROOFTOP,ACTUAL,2,"2024/02/17 05:30:00",TASS,0.113,0.6,SATELLITE,"2024/02/17 05:50:23"
D,ROOFTOP,ACTUAL,2,"2024/02/17 05:30:00",VIC1,0,0.6,SATELLITE,"2024/02/17 05:50:23"
C,"END OF REPORT",13
