C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/03/02,20:00:02,0000000412622686,DEMAND,0000000412622685
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/03/02 19:30:00",NSW1,0,0.6,SATELLITE,"2024/03/02 19:50:26"
D,ROOFTOP,ACTUAL,2,"2024/03/02 19:30:00",QLD1,0,0.6,SATELLITE,"2024/03/02 19:50:26"
D,ROOFTOP,ACTUAL,2,"2024/03/02 19:30:00",QLDC,0,0.6,SATELLITE,"2024/03/02 19:50:26"
D,ROOFTOP,ACTUAL,2,"2024/03/02 19:30:00",QLDN,0,0.6,SATELLITE,"2024/03/02 19:50:26"
D,ROOFTOP,ACTUAL,2,"2024/03/02 19:30:00",QLDS,0,0.6,SATELLITE,"2024/03/02 19:50:26"
D,ROOFTOP,ACTUAL,2,"2024/03/02 19:30:00",SA1,5.223,0.6,SATELLITE,"2024/03/02 19:50:26"
D,ROOFTOP,ACTUAL,2,"2024/03/02 19:30:00",TAS1,0,0.6,SATELLITE,"2024/03/02 19:50:26"
D,ROOFTOP,ACTUAL,2,"2024/03/02 19:30:00",TASN,0,0.6,SATELLITE,"2024/03/02 19:50:26"
D,ROOFTOP,ACTUAL,2,"2024/03/02 19:30:00",TASS,0,0.6,SATELLITE,"2024/03/02 19:50:26"
D,ROOFTOP,ACTUAL,2,"2024/03/02 19:30:00",VIC1,0,0.6,SATELLITE,"2024/03/02 19:50:26"
C,"END OF REPORT",13
